,CPP filename,Lat,Long
28701,DEM1_SAR_DGE_30_20110327T155635_20140901T155707_ADS_000000_WOfj.DEM.tar,N36,E030
28702,DEM1_SAR_DGE_30_20110407T142619_20130408T141834_ADS_000000_5yXD.DEM.tar,N55,E049
28703,DEM1_SAR_DGE_30_20110205T173739_20140416T053208_ADS_000000_cNO2.DEM.tar,N32,E006
28704,DEM1_SAR_DGE_30_20110110T193236_20130522T194532_ADS_000000_F9Uh.DEM.tar,S37,E144
28705,DEM1_SAR_DGE_30_20130429T122242_20140526T115849_ADS_000000_2QQ7.DEM.tar,S82,E114
28706,DEM1_SAR_DGE_30_20130509T124040_20140819T190701_ADS_000000_U0on.DEM.tar,S79,E097
28707,DEM1_SAR_DGE_30_20130510T073754_20140524T030242_ADS_000000_4odv.DEM.tar,S89,W136
28708,DEM1_SAR_DGE_30_20101228T051903_20140110T184400_ADS_000000_ABT1.DEM.tar,N70,E178
28709,DEM1_SAR_DGE_30_20130504T154126_20140803T220745_ADS_000000_h8FP.DEM.tar,S78,E051
28710,DEM1_SAR_DGE_30_20101215T093210_20130718T093359_ADS_000000_9FIi.DEM.tar,S04,W058
28711,DEM1_SAR_DGE_30_20110215T100032_20140916T100131_ADS_000000_NceH.DEM.tar,N27,E120
28712,DEM1_SAR_DGE_30_20101213T145837_20120330T145847_ADS_000000_GqQk.DEM.tar,S28,W144
28713,DEM1_SAR_DGE_30_20110113T065949_20120807T070248_ADS_000000_4B0F.DEM.tar,N66,E156
28714,DEM1_SAR_DGE_30_20110307T214826_20140116T104158_ADS_000000_cG0y.DEM.tar,N62,W064
28715,DEM1_SAR_DGE_30_20130430T230925_20140622T231225_ADS_000000_cNJg.DEM.tar,S84,W037
28716,DEM1_SAR_DGE_30_20110130T002651_20130601T002423_ADS_000000_uCUq.DEM.tar,N51,W100
28717,DEM1_SAR_DGE_30_20110416T131715_20140910T132150_ADS_000000_6OdW.DEM.tar,N32,E069
28718,DEM1_SAR_DGE_30_20110104T234855_20130328T234936_ADS_000000_wFEx.DEM.tar,N63,W096
28719,DEM1_SAR_DGE_30_20110117T010422_20130519T005643_ADS_000000_W8zv.DEM.tar,N56,W110
28720,DEM1_SAR_DGE_30_20130518T082303_20140814T235008_ADS_000000_4dn2.DEM.tar,S66,W061
28721,DEM1_SAR_DGE_30_20130503T000948_20140821T072829_ADS_000000_dCSL.DEM.tar,S84,W059
28722,DEM1_SAR_DGE_30_20130604T222857_20140818T223012_ADS_000000_ZTfE.DEM.tar,S69,E083
28723,DEM1_SAR_DGE_30_20130429T122242_20140612T132439_ADS_000000_4XsK.DEM.tar,S87,E160
28724,DEM1_SAR_DGE_30_20110712T005958_20140909T010044_ADS_000000_icd5.DEM.tar,N36,W107
28725,DEM1_SAR_DGE_30_20110818T171543_20140405T052840_ADS_000000_XI2U.DEM.tar,N41,E009
28726,DEM1_SAR_DGE_30_20110122T152637_20130426T152721_ADS_000000_XDm1.DEM.tar,N55,E035
28727,DEM1_SAR_DGE_30_20110307T214516_20121005T213820_ADS_000000_xr1R.DEM.tar,N53,W059
28728,DEM1_SAR_DGE_30_20110214T014131_20121107T015026_ADS_000000_fzDO.DEM.tar,S47,E050
28729,DEM1_SAR_DGE_30_20110214T132756_20140910T132150_ADS_000000_GHzR.DEM.tar,N33,E068
28730,DEM1_SAR_DGE_30_20110411T184029_20120807T184054_ADS_000000_tado.DEM.tar,S20,E163
28731,DEM1_SAR_DGE_30_20110122T205148_20121123T205327_ADS_000000_TezO.DEM.tar,S29,E128
28732,DEM1_SAR_DGE_30_20130512T004404_20140705T002756_ADS_000000_XqW3.DEM.tar,S88,W050
28733,DEM1_SAR_DGE_30_20110502T164108_20140910T163342_ADS_000000_e90S.DEM.tar,N44,E018
28734,DEM1_SAR_DGE_30_20110207T104421_20140908T104555_ADS_000000_fpuQ.DEM.tar,N34,E108
28735,DEM1_SAR_DGE_30_20110203T145652_20130118T145823_ADS_000000_G6Z4.DEM.tar,N07,E048
28736,DEM1_SAR_DGE_30_20101214T105809_20120405T110655_ADS_000000_mMT2.DEM.tar,N80,E082
28737,DEM1_SAR_DGE_30_20110212T154122_20130111T153531_ADS_000000_Af7i.DEM.tar,N44,E033
28738,DEM1_SAR_DGE_30_20130429T060318_20140610T060452_ADS_000000_03dm.DEM.tar,S85,W138
28739,DEM1_SAR_DGE_30_20110129T084425_20140222T221031_ADS_000000_AQOs.DEM.tar,N70,E128
28740,DEM1_SAR_DGE_30_20110723T173721_20140818T173807_ADS_000000_rbqD.DEM.tar,S43,E174
28741,DEM1_SAR_DGE_30_20130602T164527_20140724T091724_ADS_000000_FuPJ.DEM.tar,S71,E164
28742,DEM1_SAR_DGE_30_20130507T021113_20140828T083735_ADS_000000_LXsJ.DEM.tar,S79,W106
28743,DEM1_SAR_DGE_30_20110108T103227_20140101T103432_ADS_000000_Lvxs.DEM.tar,S06,W074
28744,DEM1_SAR_DGE_30_20110719T144200_20140330T143746_ADS_000000_C0Ht.DEM.tar,N17,E050
28745,DEM1_SAR_DGE_30_20130614T180224_20140812T101010_ADS_000000_ZsKH.DEM.tar,S69,E147
28746,DEM1_SAR_DGE_30_20110221T112856_20121115T112439_ADS_000000_ddLM.DEM.tar,N41,E096
28747,DEM1_SAR_DGE_30_20130603T180223_20140720T181259_ADS_000000_18iO.DEM.tar,S74,E136
28748,DEM1_SAR_DGE_30_20130430T054604_20140608T050456_ADS_000000_JCEL.DEM.tar,S83,W142
28749,DEM1_SAR_DGE_30_20110509T094635_20140123T213354_ADS_000000_UucE.DEM.tar,N11,E125
28750,DEM1_SAR_DGE_30_20110113T145210_20130412T144427_ADS_000000_orSg.DEM.tar,N53,E043
28751,DEM1_SAR_DGE_30_20110708T100024_20140916T100316_ADS_000000_4x2y.DEM.tar,N35,E118
28752,DEM1_SAR_DGE_30_20110512T081004_20121021T081056_ADS_000000_0CEG.DEM.tar,S18,W039
28753,DEM1_SAR_DGE_30_20110201T091827_20140822T091935_ADS_000000_QFqI.DEM.tar,N31,E131
28754,DEM1_SAR_DGE_30_20110214T043854_20141018T043949_ADS_000000_M0Yg.DEM.tar,S02,E016
28755,DEM1_SAR_DGE_30_20130503T031930_20140610T025534_ADS_000000_Idy0.DEM.tar,S82,W110
28756,DEM1_SAR_DGE_30_20110124T095551_20140214T094757_ADS_000000_Fa04.DEM.tar,N10,E124
28757,DEM1_SAR_DGE_30_20101218T142935_20120718T142156_ADS_000000_389D.DEM.tar,N68,E043
28758,DEM1_SAR_DGE_30_20130510T091245_20140522T051203_ADS_000000_L4fe.DEM.tar,S89,W167
28759,DEM1_SAR_DGE_30_20110313T120515_20140419T120657_ADS_000000_pfJo.DEM.tar,N47,E085
28760,DEM1_SAR_DGE_30_20110404T031241_20141023T031314_ADS_000000_6hZr.DEM.tar,S01,E038
28761,DEM1_SAR_DGE_30_20101217T085742_20121228T091110_ADS_000000_m6kd.DEM.tar,S15,W053
28762,DEM1_SAR_DGE_30_20110112T054237_20140126T185223_ADS_000000_HNgi.DEM.tar,N68,E174
28763,DEM1_SAR_DGE_30_20130504T220050_20140825T061829_ADS_000000_CJ1b.DEM.tar,S82,W034
28764,DEM1_SAR_DGE_30_20130430T230925_20140629T051909_ADS_000000_5r7C.DEM.tar,S79,W062
28765,DEM1_SAR_DGE_30_20110424T045102_20120922T045133_ADS_000000_IPka.DEM.tar,N63,W170
28766,DEM1_SAR_DGE_30_20101215T031247_20140314T155407_ADS_000000_idwR.DEM.tar,S07,E036
28767,DEM1_SAR_DGE_30_20130429T042828_20140610T060452_ADS_000000_yKXG.DEM.tar,S87,W096
28768,DEM1_SAR_DGE_30_20130510T232624_20140523T190828_ADS_000000_c2dZ.DEM.tar,S89,W008
28769,DEM1_SAR_DGE_30_20101214T202308_20121112T201710_ADS_000000_Ojg5.DEM.tar,N74,W049
28770,DEM1_SAR_DGE_30_20110420T151544_20130415T151625_ADS_000000_G8om.DEM.tar,N14,E042
28771,DEM1_SAR_DGE_30_20110209T092250_20121222T092607_ADS_000000_HQbC.DEM.tar,S36,W062
28772,DEM1_SAR_DGE_30_20130507T162452_20140827T230828_ADS_000000_2uRG.DEM.tar,S79,E039
28773,DEM1_SAR_DGE_30_20130605T221155_20140820T215744_ADS_000000_HCU4.DEM.tar,S73,E079
28774,DEM1_SAR_DGE_30_20110106T031738_20130513T031933_ADS_000000_EIjf.DEM.tar,S24,E031
28775,DEM1_SAR_DGE_30_20110128T151510_20130129T150824_ADS_000000_xDAi.DEM.tar,N45,E040
28776,DEM1_SAR_DGE_30_20101226T173558_20141125T173648_ADS_000000_tcut.DEM.tar,S37,E175
28777,DEM1_SAR_DGE_30_20101231T151543_20131214T030102_ADS_000000_pC93.DEM.tar,N13,E044
28778,DEM1_SAR_DGE_30_20110216T125705_20121019T125157_ADS_000000_EeVb.DEM.tar,N52,E071
28779,DEM1_SAR_DGE_30_20101213T111117_20130329T105657_ADS_000000_Ay1L.DEM.tar,N74,E090
28780,DEM1_SAR_DGE_30_20101219T092748_20130608T092856_ADS_000000_r6Y9.DEM.tar,N68,E118
28781,DEM1_SAR_DGE_30_20110420T094046_20121117T095402_ADS_000000_PW34.DEM.tar,S16,W064
28782,DEM1_SAR_DGE_30_20110111T055942_20140126T185405_ADS_000000_T0CQ.DEM.tar,N61,E172
28783,DEM1_SAR_DGE_30_20130602T071713_20140730T072713_ADS_000000_ugWA.DEM.tar,S77,W073
28784,DEM1_SAR_DGE_30_20140519T073759_20140524T012752_ADS_000000_dav6.DEM.tar,S90,W098
28785,DEM1_SAR_DGE_30_20130430T182451_20140908T181040_ADS_000000_Uulp.DEM.tar,S83,E025
28786,DEM1_SAR_DGE_30_20110413T211423_20130402T212700_ADS_000000_5L6N.DEM.tar,S23,E122
28787,DEM1_SAR_DGE_30_20110605T113117_20140825T113258_ADS_000000_PvZ6.DEM.tar,N15,E098
28788,DEM1_SAR_DGE_30_20110207T183203_20121117T183629_ADS_000000_E6hU.DEM.tar,N08,W006
28789,DEM1_SAR_DGE_30_20130506T181657_20140601T181038_ADS_000000_4eRd.DEM.tar,S80,E015
28790,DEM1_SAR_DGE_30_20130506T005336_20140822T101926_ADS_000000_VBe9.DEM.tar,S79,W086
28791,DEM1_SAR_DGE_30_20130605T221155_20140820T215744_ADS_000000_ZNOe.DEM.tar,S73,E081
28792,DEM1_SAR_DGE_30_20130507T083037_20140905T172316_ADS_000000_fJxS.DEM.tar,S81,E164
28793,DEM1_SAR_DGE_30_20110120T204731_20140407T093324_ADS_000000_nnAb.DEM.tar,N61,W048
28794,DEM1_SAR_DGE_30_20110510T014052_20140912T014206_ADS_000000_Ooiv.DEM.tar,N31,W116
28795,DEM1_SAR_DGE_30_20130430T195942_20140622T213607_ADS_000000_Ud6e.DEM.tar,S86,E027
28796,DEM1_SAR_DGE_30_20110127T232627_20130529T232016_ADS_000000_8Vl7.DEM.tar,N49,W084
28797,DEM1_SAR_DGE_30_20130510T135718_20140523T093922_ADS_000000_KLPA.DEM.tar,S89,E123
28798,DEM1_SAR_DGE_30_20110307T231259_20141211T231355_ADS_000000_EK2j.DEM.tar,N24,W077
28799,DEM1_SAR_DGE_30_20110122T152637_20130415T152816_ADS_000000_Guj7.DEM.tar,N58,E034
28800,DEM1_SAR_DGE_30_20120419T104808_20120829T104822_ADS_000000_L3D1.DEM.tar,S27,W081
28801,DEM1_SAR_DGE_30_20110120T235327_20130511T234606_ADS_000000_2mdR.DEM.tar,N48,W091
28802,DEM1_SAR_DGE_30_20101222T194243_20130520T194327_ADS_000000_L3UQ.DEM.tar,N76,W043
28803,DEM1_SAR_DGE_30_20101213T221754_20140302T132932_ADS_000000_jRAc.DEM.tar,N81,W091
28804,DEM1_SAR_DGE_30_20130522T072046_20140523T062940_ADS_000000_U9JQ.DEM.tar,S90,E168
28805,DEM1_SAR_DGE_30_20130522T195935_20140523T204319_ADS_000000_PNpK.DEM.tar,S90,W032
28806,DEM1_SAR_DGE_30_20110320T131624_20121125T131916_ADS_000000_HWXx.DEM.tar,N54,E066
28807,DEM1_SAR_DGE_30_20110121T030644_20130415T025235_ADS_000000_0uho.DEM.tar,N66,W144
28808,DEM1_SAR_DGE_30_20130430T195942_20140622T213607_ADS_000000_nisz.DEM.tar,S86,E022
28809,DEM1_SAR_DGE_30_20110116T205702_20121203T210732_ADS_000000_KVjE.DEM.tar,S21,E128
28810,DEM1_SAR_DGE_30_20110108T090234_20130412T090526_ADS_000000_ugKA.DEM.tar,S22,W054
28811,DEM1_SAR_DGE_30_20110105T081804_20140311T212654_ADS_000000_LUPw.DEM.tar,S23,W044
28812,DEM1_SAR_DGE_30_20110205T085636_20121109T090711_ADS_000000_T1ly.DEM.tar,S31,W055
28813,DEM1_SAR_DGE_30_20110118T070837_20140219T195412_ADS_000000_1wji.DEM.tar,N63,E157
28814,DEM1_SAR_DGE_30_20130510T104736_20140521T070408_ADS_000000_BArj.DEM.tar,S88,E162
28815,DEM1_SAR_DGE_30_20101217T112050_20140309T225334_ADS_000000_KfHM.DEM.tar,N04,E103
28816,DEM1_SAR_DGE_30_20101212T040432_20130709T041849_ADS_000000_0pb0.DEM.tar,S19,E020
28817,DEM1_SAR_DGE_30_20130504T171617_20140826T171018_ADS_000000_iEiQ.DEM.tar,S80,E031
28818,DEM1_SAR_DGE_30_20130505T024524_20140713T091202_ADS_000000_1h0H.DEM.tar,S79,W114
28819,DEM1_SAR_DGE_30_20110430T232604_20140401T232643_ADS_000000_KYve.DEM.tar,N09,W080
28820,DEM1_SAR_DGE_30_20110412T001525_20130424T000909_ADS_000000_uEPR.DEM.tar,N39,W096
28821,DEM1_SAR_DGE_30_20110313T085547_20131117T213928_ADS_000000_5PCD.DEM.tar,N57,E130
28822,DEM1_SAR_DGE_30_20110406T174008_20141127T174126_ADS_000000_QphH.DEM.tar,N06,E007
28823,DEM1_SAR_DGE_30_20130430T165001_20140826T171018_ADS_000000_GGWn.DEM.tar,S85,E055
28824,DEM1_SAR_DGE_30_20110225T225931_20130713T230054_ADS_000000_ytgE.DEM.tar,N42,W077
28825,DEM1_SAR_DGE_30_20130503T124841_20140529T124155_ADS_000000_uALQ.DEM.tar,S82,E105
28826,DEM1_SAR_DGE_30_20110614T042301_20130215T165450_ADS_000000_opy2.DEM.tar,N54,W160
28827,DEM1_SAR_DGE_30_20101214T122851_20120821T122925_ADS_000000_cAfr.DEM.tar,N65,E074
28828,DEM1_SAR_DGE_30_20130606T025717_20140917T025057_ADS_000000_unlB.DEM.tar,S73,E006
28829,DEM1_SAR_DGE_30_20110212T171959_20140908T171249_ADS_000000_AE4b.DEM.tar,N59,E005
28830,DEM1_SAR_DGE_30_20110117T010422_20130519T005643_ADS_000000_qFsy.DEM.tar,N56,W111
28831,DEM1_SAR_DGE_30_20130502T223456_20140901T072727_ADS_000000_ao93.DEM.tar,S81,W052
28832,DEM1_SAR_DGE_30_20130605T111016_20140726T053153_ADS_000000_Lagl.DEM.tar,S76,W126
28833,DEM1_SAR_DGE_30_20110505T194049_20121208T194617_ADS_000000_UkIV.DEM.tar,S38,E143
28834,DEM1_SAR_DGE_30_20110904T091253_20140908T091339_ADS_000000_rj5z.DEM.tar,N43,E130
28835,DEM1_SAR_DGE_30_20110514T003131_20130428T003519_ADS_000000_zP9l.DEM.tar,N38,W100
28836,DEM1_SAR_DGE_30_20110105T210045_20130403T211102_ADS_000000_3rEV.DEM.tar,S33,E124
28837,DEM1_SAR_DGE_30_20110111T151716_20140311T031424_ADS_000000_WTLw.DEM.tar,N29,E040
28838,DEM1_SAR_DGE_30_20130606T025717_20140917T025057_ADS_000000_Runx.DEM.tar,S74,E005
28839,DEM1_SAR_DGE_30_20110127T135247_20140120T014744_ADS_000000_Gmd1.DEM.tar,N29,E062
28840,DEM1_SAR_DGE_30_20110714T174015_20141127T174126_ADS_000000_y4o9.DEM.tar,N05,E007
28841,DEM1_SAR_DGE_30_20101219T152938_20140902T153420_ADS_000000_OMec.DEM.tar,N10,E040
28842,DEM1_SAR_DGE_30_20101231T121715_20130421T120912_ADS_000000_DjtU.DEM.tar,N54,E082
28843,DEM1_SAR_DGE_30_20130503T111350_20140731T181456_ADS_000000_UpXo.DEM.tar,S78,E118
28844,DEM1_SAR_DGE_30_20130503T111350_20140731T181456_ADS_000000_U4Cm.DEM.tar,S78,E119
28845,DEM1_SAR_DGE_30_20110415T085901_20140302T213055_ADS_000000_9hnV.DEM.tar,N55,E130
28846,DEM1_SAR_DGE_30_20110118T101612_20130913T225751_ADS_000000_HTX5.DEM.tar,N58,E110
28847,DEM1_SAR_DGE_30_20130429T042828_20140610T043126_ADS_000000_DDBh.DEM.tar,S85,W118
28848,DEM1_SAR_DGE_30_20110408T171540_20130822T053644_ADS_000000_Cmxt.DEM.tar,N48,E009
28849,DEM1_SAR_DGE_30_20110114T142515_20131211T021650_ADS_000000_D8Pn.DEM.tar,N17,E055
28850,DEM1_SAR_DGE_30_20110121T034328_20121127T035628_ADS_000000_MsgI.DEM.tar,S33,E022
28851,DEM1_SAR_DGE_30_20110824T081751_20121117T082035_ADS_000000_ANaa.DEM.tar,S23,W041
28852,DEM1_SAR_DGE_30_20101217T213645_20140218T101038_ADS_000000_PlR5.DEM.tar,S03,E120
28853,DEM1_SAR_DGE_30_20110113T104105_20140808T105303_ADS_000000_wPTL.DEM.tar,S08,W077
28854,DEM1_SAR_DGE_30_20130601T214541_20140816T213303_ADS_000000_lkNM.DEM.tar,S77,E070
28855,DEM1_SAR_DGE_30_20110214T180858_20140312T060715_ADS_000000_9jxe.DEM.tar,N28,W002
28856,DEM1_SAR_DGE_30_20130603T021427_20140726T021746_ADS_000000_mx1N.DEM.tar,S74,E014
28857,DEM1_SAR_DGE_30_20130430T182451_20140908T181040_ADS_000000_uNrt.DEM.tar,S83,E024
28858,DEM1_SAR_DGE_30_20130522T213426_20140523T221810_ADS_000000_GXPt.DEM.tar,S90,W063
28859,DEM1_SAR_DGE_30_20110401T080302_20120921T080336_ADS_000000_YLr6.DEM.tar,N07,E152
28860,DEM1_SAR_DGE_30_20110203T181839_20121119T181046_ADS_000000_jDor.DEM.tar,N52,W008
28861,DEM1_SAR_DGE_30_20101224T235130_20120702T000051_ADS_000000_UK4W.DEM.tar,N72,W101
28862,DEM1_SAR_DGE_30_20101226T225801_20130410T230124_ADS_000000_OVje.DEM.tar,N05,W071
28863,DEM1_SAR_DGE_30_20110314T225158_20130719T225544_ADS_000000_OxfK.DEM.tar,N49,W077
28864,DEM1_SAR_DGE_30_20101222T101423_20121120T100645_ADS_000000_J54F.DEM.tar,N81,E090
28865,DEM1_SAR_DGE_30_20101215T031247_20140308T160200_ADS_000000_VLza.DEM.tar,S11,E034
28866,DEM1_SAR_DGE_30_20110109T222418_20140128T115711_ADS_000000_m0ZA.DEM.tar,N73,W077
28867,DEM1_SAR_DGE_30_20130507T052055_20140522T051433_ADS_000000_BldY.DEM.tar,S81,W146
28868,DEM1_SAR_DGE_30_20130504T202559_20140529T203611_ADS_000000_hBkS.DEM.tar,S83,W009
28869,DEM1_SAR_DGE_30_20130502T113059_20140612T115113_ADS_000000_qTeY.DEM.tar,S84,E129
28870,DEM1_SAR_DGE_30_20101231T095255_20140823T095512_ADS_000000_Vivh.DEM.tar,S48,W073
28871,DEM1_SAR_DGE_30_20110105T033453_20130528T034735_ADS_000000_CXeE.DEM.tar,S26,E026
28872,DEM1_SAR_DGE_30_20101224T235130_20120713T234353_ADS_000000_IfNz.DEM.tar,N73,W102
28873,DEM1_SAR_DGE_30_20110819T073117_20140322T073140_ADS_000000_r5ea.DEM.tar,N49,E154
28874,DEM1_SAR_DGE_30_20110201T184337_20140327T183806_ADS_000000_DIKj.DEM.tar,N18,W009
28875,DEM1_SAR_DGE_30_20130430T151510_20140612T150055_ADS_000000_kBRL.DEM.tar,S82,E068
28876,DEM1_SAR_DGE_30_20110101T102924_20120429T103122_ADS_000000_mqp0.DEM.tar,N77,E095
28877,DEM1_SAR_DGE_30_20110125T002114_20121008T001426_ADS_000000_r1Gp.DEM.tar,N56,W100
28878,DEM1_SAR_DGE_30_20110120T110638_20140810T110821_ADS_000000_znVe.DEM.tar,N21,E105
28879,DEM1_SAR_DGE_30_20110309T144638_20140202T024552_ADS_000000_qaG3.DEM.tar,N37,E048
28880,DEM1_SAR_DGE_30_20110603T120826_20130106T121003_ADS_000000_rUJx.DEM.tar,N21,E088
28881,DEM1_SAR_DGE_30_20110321T015512_20140917T015558_ADS_000000_wKPo.DEM.tar,N50,W122
28882,DEM1_SAR_DGE_30_20110816T165657_20121029T165712_ADS_000000_zghz.DEM.tar,S20,W170
28883,DEM1_SAR_DGE_30_20130603T211120_20140830T125420_ADS_000000_kwh0.DEM.tar,S67,E104
28884,DEM1_SAR_DGE_30_20110119T125918_20130709T130020_ADS_000000_0dgx.DEM.tar,N20,E076
28885,DEM1_SAR_DGE_30_20101227T102047_20130714T101409_ADS_000000_OU3r.DEM.tar,N76,E099
28886,DEM1_SAR_DGE_30_20130604T002115_20140914T003059_ADS_000000_CXTy.DEM.tar,S69,E052
28887,DEM1_SAR_DGE_30_20130430T151510_20140612T150055_ADS_000000_mEbG.DEM.tar,S83,E075
28888,DEM1_SAR_DGE_30_20110106T150837_20130530T150345_ADS_000000_W5DZ.DEM.tar,N25,E043
28889,DEM1_SAR_DGE_30_20110126T172440_20140827T172553_ADS_000000_hx1f.DEM.tar,N44,E007
28890,DEM1_SAR_DGE_30_20130430T165001_20140826T171018_ADS_000000_cByE.DEM.tar,S84,E045
28891,DEM1_SAR_DGE_30_20130430T085546_20140824T173946_ADS_000000_pBb3.DEM.tar,S81,E159
28892,DEM1_SAR_DGE_30_20130430T230925_20140622T231225_ADS_000000_dxj9.DEM.tar,S80,W060
28893,DEM1_SAR_DGE_30_20130506T040318_20140716T064900_ADS_000000_xiT4.DEM.tar,S78,W136
28894,DEM1_SAR_DGE_30_20110313T085547_20140214T212324_ADS_000000_34GZ.DEM.tar,N51,E132
28895,DEM1_SAR_DGE_30_20101214T094925_20130312T100301_ADS_000000_S4aZ.DEM.tar,S16,W066
28896,DEM1_SAR_DGE_30_20130429T042828_20140703T102942_ADS_000000_WpWy.DEM.tar,S79,W140
28897,DEM1_SAR_DGE_30_20110515T235735_20130705T000026_ADS_000000_oUtG.DEM.tar,N39,W092
28898,DEM1_SAR_DGE_30_20130602T212820_20140817T211445_ADS_000000_VvXl.DEM.tar,S74,E088
28899,DEM1_SAR_DGE_30_20101231T090734_20130410T090055_ADS_000000_13Yj.DEM.tar,N60,E127
28900,DEM1_SAR_DGE_30_20110521T235152_20130402T235407_ADS_000000_279e.DEM.tar,N43,W091
28901,DEM1_SAR_DGE_30_20130502T210005_20140622T213607_ADS_000000_frp2.DEM.tar,S83,W020
28902,DEM1_SAR_DGE_30_20130510T104736_20140523T062940_ADS_000000_U3or.DEM.tar,S89,E173
28903,DEM1_SAR_DGE_30_20110217T172437_20130110T172720_ADS_000000_ClY7.DEM.tar,N48,E005
28904,DEM1_SAR_DGE_30_20110416T131715_20131215T131045_ADS_000000_yOLm.DEM.tar,N27,E070
28905,DEM1_SAR_DGE_30_20110505T075024_20120809T075040_ADS_000000_Lsbt.DEM.tar,N24,E153
28906,DEM1_SAR_DGE_30_20110326T112506_20140911T112825_ADS_000000_AARH.DEM.tar,N25,E099
28907,DEM1_SAR_DGE_30_20101215T163837_20141007T163335_ADS_000000_Bykr.DEM.tar,N08,E023
28908,DEM1_SAR_DGE_30_20130510T184151_20140520T151538_ADS_000000_eDVs.DEM.tar,S88,E040
28909,DEM1_SAR_DGE_30_20110130T095557_20140410T095701_ADS_000000_FRCK.DEM.tar,N45,E119
28910,DEM1_SAR_DGE_30_20101221T213450_20140128T115532_ADS_000000_Jjye.DEM.tar,N78,W072
28911,DEM1_SAR_DGE_30_20110116T171114_20140914T170423_ADS_000000_m0J4.DEM.tar,N62,E006
28912,DEM1_SAR_DGE_30_20101215T031247_20121204T032711_ADS_000000_Ik7c.DEM.tar,S16,E034
28913,DEM1_SAR_DGE_30_20110421T004552_20140131T125228_ADS_000000_4qTd.DEM.tar,N31,W103
28914,DEM1_SAR_DGE_30_20110113T215047_20121119T220051_ADS_000000_vUFv.DEM.tar,S27,E113
28915,DEM1_SAR_DGE_30_20110118T162613_20140404T161918_ADS_000000_lbGC.DEM.tar,N21,E024
28916,DEM1_SAR_DGE_30_20110115T194052_20130424T195405_ADS_000000_FIuK.DEM.tar,S36,E142
28917,DEM1_SAR_DGE_30_20111121T054830_20130130T182149_ADS_000000_jLnx.DEM.tar,N52,E178
28918,DEM1_SAR_DGE_30_20101227T163724_20140117T053936_ADS_000000_SBRu.DEM.tar,N64,E014
28919,DEM1_SAR_DGE_30_20101213T142450_20120416T141627_ADS_000000_KwM1.DEM.tar,N80,E031
28920,DEM1_SAR_DGE_30_20110212T171959_20140908T171249_ADS_000000_EsgL.DEM.tar,N61,E005
28921,DEM1_SAR_DGE_30_20110222T124519_20140912T124731_ADS_000000_csr6.DEM.tar,N34,E078
28922,DEM1_SAR_DGE_30_20130522T041103_20140522T051203_ADS_000000_jjcG.DEM.tar,S90,W149
28923,DEM1_SAR_DGE_30_20110209T131819_20130411T132005_ADS_000000_GFYx.DEM.tar,N28,E071
28924,DEM1_SAR_DGE_30_20110116T095623_20140908T095849_ADS_000000_hb9W.DEM.tar,S31,W069
28925,DEM1_SAR_DGE_30_20110115T093720_20130328T093816_ADS_000000_978F.DEM.tar,N69,E116
28926,DEM1_SAR_DGE_30_20101229T124959_20130408T124206_ADS_000000_jECU.DEM.tar,N50,E075
28927,DEM1_SAR_DGE_30_20130605T203654_20140809T123646_ADS_000000_3OgY.DEM.tar,S68,E109
28928,DEM1_SAR_DGE_30_20110213T094537_20140812T094712_ADS_000000_nKrF.DEM.tar,S22,W064
28929,DEM1_SAR_DGE_30_20110114T125808_20130516T125047_ADS_000000_jIbj.DEM.tar,N48,E073
28930,DEM1_SAR_DGE_30_20110625T143125_20130415T143142_ADS_000000_ZXaN.DEM.tar,S24,W135
28931,DEM1_SAR_DGE_30_20130429T104751_20140523T111642_ADS_000000_Fpqo.DEM.tar,S81,E126
28932,DEM1_SAR_DGE_30_20110124T145014_20130805T145131_ADS_000000_RK3Y.DEM.tar,N48,E045
28933,DEM1_SAR_DGE_30_20110121T203013_20131230T091634_ADS_000000_jaBD.DEM.tar,N64,W044
28934,DEM1_SAR_DGE_30_20130512T004404_20140705T002756_ADS_000000_ZtfO.DEM.tar,S89,W025
28935,DEM1_SAR_DGE_30_20101214T202553_20140203T114609_ADS_000000_me6S.DEM.tar,N80,W064
28936,DEM1_SAR_DGE_30_20130510T232624_20140523T190828_ADS_000000_ZP4Z.DEM.tar,S89,W016
28937,DEM1_SAR_DGE_30_20110205T173739_20140204T173053_ADS_000000_spMD.DEM.tar,N33,E005
28938,DEM1_SAR_DGE_30_20110627T095751_20140409T214942_ADS_000000_29sd.DEM.tar,N17,E122
28939,DEM1_SAR_DGE_30_20110101T071807_20130405T072007_ADS_000000_BI4j.DEM.tar,N70,E149
28940,DEM1_SAR_DGE_30_20110130T002651_20121007T002835_ADS_000000_KDsI.DEM.tar,N47,W100
28941,DEM1_SAR_DGE_30_20110122T183904_20140115T074853_ADS_000000_XNxb.DEM.tar,N65,W017
28942,DEM1_SAR_DGE_30_20110508T180558_20140808T180810_ADS_000000_JkdX.DEM.tar,N43,W004
28943,DEM1_SAR_DGE_30_20110822T160510_20140826T160641_ADS_000000_rSnI.DEM.tar,N36,E027
28944,DEM1_SAR_DGE_30_20110602T104957_20140913T105038_ADS_000000_3Zyr.DEM.tar,N18,E109
28945,DEM1_SAR_DGE_30_20101214T202553_20140203T114609_ADS_000000_J06g.DEM.tar,N80,W061
